1.00000000000000e+000,1.40000000000000e+001,7.73243490341289e+001,2.62000000000000e+002,2.85000000000000e+001,3.52000000000000e+000,1.17500000000000e+001,0.00000000000000e+000
1.00000000000000e+000,1.50000000000000e+001,8.00588101616488e+001,2.19000000000000e+002,3.00000000000000e+001,3.44000000000000e+000,1.16000000000000e+001,1.00000000000000e+000
1.00000000000000e+000,1.60000000000000e+001,7.58869255475616e+001,1.76000000000000e+002,3.85000000000000e+001,3.18000000000000e+000,1.11200000000000e+001,7.00000000000000e+000
1.00000000000000e+000,1.70000000000000e+001,8.03394691160859e+001,2.38000000000000e+002,3.49921147363855e+001,3.19427672576197e+000,1.16520118913445e+001,0.00000000000000e+000
1.00000000000000e+000,1.80000000000000e+001,8.30268512909937e+001,2.39000000000000e+002,3.35000000000000e+001,3.25000000000000e+000,1.20000000000000e+001,0.00000000000000e+000
1.00000000000000e+000,1.90000000000000e+001,7.68667114911737e+001,2.27000000000000e+002,3.40000000000000e+001,3.25000000000000e+000,1.07300000000000e+001,0.00000000000000e+000
1.00000000000000e+000,2.00000000000000e+001,7.28192908604245e+001,1.75000000000000e+002,3.75000000000000e+001,3.22000000000000e+000,1.05500000000000e+001,3.00000000000000e+000
1.00000000000000e+000,2.10000000000000e+001,8.14438028480671e+001,2.02000000000000e+002,3.45000000000000e+001,3.20000000000000e+000,1.25800000000000e+001,0.00000000000000e+000
1.00000000000000e+000,2.20000000000000e+001,7.45303980243600e+001,1.81000000000000e+002,3.35000000000000e+001,3.34000000000000e+000,1.17000000000000e+001,9.00000000000000e+000
1.00000000000000e+000,2.30000000000000e+001,7.67945813452998e+001,2.20000000000000e+002,3.25000000000000e+001,3.17923739723977e+000,1.12300000000000e+001,5.00000000000000e+000
1.00000000000000e+000,2.40000000000000e+001,7.24826591037792e+001,2.00000000000000e+002,3.50000000000000e+001,3.19000000000000e+000,1.15000000000000e+001,0.00000000000000e+000
1.00000000000000e+000,2.50000000000000e+001,7.65288439388270e+001,1.95000000000000e+002,3.30000000000000e+001,3.25000000000000e+000,1.17900000000000e+001,0.00000000000000e+000
1.00000000000000e+000,2.60000000000000e+001,8.05404698656462e+001,1.83000000000000e+002,3.45000000000000e+001,3.37000000000000e+000,1.19200000000000e+001,0.00000000000000e+000
1.00000000000000e+000,2.70000000000000e+001,7.50337024846297e+001,1.74000000000000e+002,3.38697853249087e+001,3.32000000000000e+000,1.12200000000000e+001,0.00000000000000e+000
1.00000000000000e+000,2.80000000000000e+001,7.74608194860197e+001,1.76500000000000e+002,3.85000000000000e+001,3.27000000000000e+000,1.11200000000000e+001,1.10000000000000e+001
1.00000000000000e+000,2.90000000000000e+001,7.52266846990235e+001,1.70000000000000e+002,3.60000000000000e+001,3.35000000000000e+000,1.12300000000000e+001,0.00000000000000e+000
1.00000000000000e+000,3.00000000000000e+001,7.71847924535004e+001,2.38000000000000e+002,3.20000000000000e+001,3.58000000000000e+000,1.14800000000000e+001,0.00000000000000e+000
1.00000000000000e+000,3.10000000000000e+001,7.73048758796785e+001,2.10000000000000e+002,3.30000000000000e+001,3.28000000000000e+000,1.13200000000000e+001,7.00000000000000e+000
1.00000000000000e+000,3.20000000000000e+001,7.74910423167135e+001,2.11500000000000e+002,3.35000000000000e+001,3.33000000000000e+000,1.19000000000000e+001,0.00000000000000e+000
1.00000000000000e+000,3.30000000000000e+001,8.72989017765897e+001,2.82000000000000e+002,3.00000000000000e+001,3.60000000000000e+000,1.24400000000000e+001,0.00000000000000e+000
1.00000000000000e+000,3.40000000000000e+001,7.99784226768742e+001,2.18000000000000e+002,3.05000000000000e+001,3.40000000000000e+000,1.15100000000000e+001,0.00000000000000e+000
1.00000000000000e+000,3.50000000000000e+001,8.00858528550864e+001,2.57000000000000e+002,2.78606779183662e+001,3.54242036232235e+000,1.20914641909762e+001,0.00000000000000e+000
1.00000000000000e+000,3.60000000000000e+001,7.73115739378735e+001,1.97500000000000e+002,3.45000000000000e+001,3.24000000000000e+000,1.08500000000000e+001,4.00000000000000e+000
1.00000000000000e+000,3.70000000000000e+001,7.60446516067310e+001,2.05500000000000e+002,3.85000000000000e+001,3.31000000000000e+000,1.09900000000000e+001,0.00000000000000e+000
1.00000000000000e+000,3.80000000000000e+001,8.10344332684518e+001,2.36500000000000e+002,3.35000000000000e+001,3.46000000000000e+000,1.21200000000000e+001,9.00000000000000e+000
1.00000000000000e+000,3.90000000000000e+001,8.26297655197853e+001,2.50000000000000e+002,3.50000000000000e+001,3.33000000000000e+000,1.15200000000000e+001,1.00000000000000e+000
1.00000000000000e+000,4.00000000000000e+001,7.86505642365562e+001,2.22000000000000e+002,3.45000000000000e+001,3.06000000000000e+000,1.08300000000000e+001,0.00000000000000e+000
1.00000000000000e+000,4.10000000000000e+001,7.52238287736090e+001,2.15000000000000e+002,2.90000000000000e+001,3.53000000000000e+000,1.18500000000000e+001,0.00000000000000e+000
1.00000000000000e+000,4.20000000000000e+001,8.20291134727924e+001,2.44000000000000e+002,3.40000000000000e+001,3.40000000000000e+000,1.10000000000000e+001,0.00000000000000e+000
1.00000000000000e+000,4.30000000000000e+001,7.92777925648653e+001,2.08000000000000e+002,2.75000000000000e+001,3.69000000000000e+000,1.31600000000000e+001,0.00000000000000e+000
1.00000000000000e+000,4.40000000000000e+001,8.61423533885222e+001,2.34500000000000e+002,3.50000000000000e+001,3.45000000000000e+000,1.13800000000000e+001,1.20000000000000e+001
1.00000000000000e+000,4.50000000000000e+001,8.10961061713359e+001,2.23000000000000e+002,2.90000000000000e+001,3.35000000000000e+000,1.12800000000000e+001,0.00000000000000e+000
1.00000000000000e+000,4.60000000000000e+001,7.51139094102490e+001,2.14000000000000e+002,3.50000000000000e+001,3.20000000000000e+000,1.09300000000000e+001,1.00000000000000e+000
1.00000000000000e+000,4.70000000000000e+001,8.09985810231861e+001,2.05000000000000e+002,3.65000000000000e+001,3.30000000000000e+000,1.17900000000000e+001,3.00000000000000e+000
1.00000000000000e+000,4.80000000000000e+001,7.45145599328873e+001,1.84000000000000e+002,3.40000000000000e+001,3.10000000000000e+000,1.04000000000000e+001,1.00000000000000e+000
1.00000000000000e+000,4.90000000000000e+001,7.95134822074911e+001,2.18000000000000e+002,3.35000000000000e+001,3.27000000000000e+000,1.11000000000000e+001,0.00000000000000e+000
1.00000000000000e+000,5.00000000000000e+001,7.76005917374188e+001,2.14000000000000e+002,3.10000000000000e+001,3.34000000000000e+000,1.20600000000000e+001,1.20000000000000e+001
1.00000000000000e+000,5.10000000000000e+001,8.39662341629588e+001,2.28000000000000e+002,3.15000000000000e+001,3.31000000000000e+000,1.12100000000000e+001,0.00000000000000e+000
1.00000000000000e+000,5.20000000000000e+001,7.07771305050395e+001,1.89000000000000e+002,3.75000000000000e+001,3.25000000000000e+000,1.11300000000000e+001,0.00000000000000e+000
1.00000000000000e+000,5.30000000000000e+001,8.01614362067997e+001,2.09000000000000e+002,3.25000000000000e+001,3.27258522386114e+000,1.16600000000000e+001,1.00000000000000e+000
1.00000000000000e+000,5.40000000000000e+001,7.94080470219108e+001,1.84000000000000e+002,3.75000000000000e+001,3.41000000000000e+000,1.25400000000000e+001,0.00000000000000e+000
1.00000000000000e+000,5.50000000000000e+001,7.70159467817776e+001,1.94000000000000e+002,3.10000000000000e+001,3.44000000000000e+000,1.16200000000000e+001,2.00000000000000e+000
1.00000000000000e+000,5.60000000000000e+001,7.47785985913932e+001,1.77000000000000e+002,4.30000000000000e+001,3.06000000000000e+000,1.06600000000000e+001,0.00000000000000e+000
1.00000000000000e+000,5.70000000000000e+001,7.19595394477126e+001,1.84500000000000e+002,4.25000000000000e+001,3.21000000000000e+000,1.09800000000000e+001,1.00000000000000e+000
1.00000000000000e+000,5.80000000000000e+001,7.74294013129788e+001,2.24000000000000e+002,2.80000000000000e+001,3.36000000000000e+000,1.27200000000000e+001,0.00000000000000e+000
1.00000000000000e+000,5.90000000000000e+001,8.57732527744099e+001,2.73000000000000e+002,2.55000000000000e+001,3.52000000000000e+000,1.21400000000000e+001,0.00000000000000e+000
1.00000000000000e+000,6.00000000000000e+001,8.23136504237247e+001,2.40500000000000e+002,3.00000000000000e+001,3.43000000000000e+000,1.24500000000000e+001,4.00000000000000e+000
1.00000000000000e+000,6.10000000000000e+001,8.09102526410075e+001,1.98000000000000e+002,2.10000000000000e+001,3.22000000000000e+000,1.13200000000000e+001,1.00000000000000e+000
1.00000000000000e+000,6.20000000000000e+001,8.40516834214571e+001,2.58000000000000e+002,2.90000000000000e+001,3.46000000000000e+000,1.19800000000000e+001,0.00000000000000e+000
1.00000000000000e+000,6.30000000000000e+001,7.81207049319601e+001,1.94500000000000e+002,3.10000000000000e+001,3.33000000000000e+000,1.20800000000000e+001,0.00000000000000e+000
1.00000000000000e+000,6.40000000000000e+001,7.38612149466900e+001,1.65500000000000e+002,3.55000000000000e+001,3.23000000000000e+000,1.07500000000000e+001,0.00000000000000e+000
1.00000000000000e+000,6.50000000000000e+001,8.39922110284268e+001,2.44500000000000e+002,3.05000000000000e+001,3.45000000000000e+000,1.23800000000000e+001,0.00000000000000e+000
1.00000000000000e+000,6.60000000000000e+001,8.43355814302140e+001,2.59000000000000e+002,3.10000000000000e+001,3.40000000000000e+000,1.19000000000000e+001,0.00000000000000e+000
1.00000000000000e+000,6.70000000000000e+001,7.49863228922393e+001,1.99000000000000e+002,3.60000000000000e+001,3.25000000000000e+000,1.14557964136059e+001,1.10000000000000e+001
1.00000000000000e+000,6.80000000000000e+001,7.18246319964920e+001,1.88000000000000e+002,3.70000000000000e+001,3.20000000000000e+000,1.09100000000000e+001,3.00000000000000e+000
1.00000000000000e+000,6.90000000000000e+001,8.14423390803067e+001,2.29000000000000e+002,3.30000000000000e+001,3.30000000000000e+000,1.09500000000000e+001,1.30000000000000e+001
1.00000000000000e+000,7.00000000000000e+001,7.33821665088147e+001,2.06000000000000e+002,4.15000000000000e+001,2.91000000000000e+000,1.12600000000000e+001,0.00000000000000e+000
1.00000000000000e+000,7.10000000000000e+001,7.83096149777823e+001,2.00000000000000e+002,3.80000000000000e+001,3.12000000000000e+000,1.05900000000000e+001,7.00000000000000e+000
1.00000000000000e+000,7.20000000000000e+001,8.28886033330999e+001,2.45000000000000e+002,3.10000000000000e+001,3.33000000000000e+000,1.18400000000000e+001,3.00000000000000e+000
1.00000000000000e+000,7.30000000000000e+001,7.73199622762131e+001,2.14000000000000e+002,3.45000000000000e+001,3.21000000000000e+000,1.19600000000000e+001,0.00000000000000e+000
1.00000000000000e+000,7.40000000000000e+001,8.02102113868471e+001,2.27000000000000e+002,3.00000000000000e+001,3.35000000000000e+000,1.11100000000000e+001,5.00000000000000e+000
1.00000000000000e+000,7.50000000000000e+001,7.45806291539856e+001,1.78000000000000e+002,3.25000000000000e+001,3.15000000000000e+000,9.65000000000000e+000,4.00000000000000e+000
1.00000000000000e+000,7.60000000000000e+001,7.56150924661009e+001,2.02000000000000e+002,3.70000000000000e+001,3.27000000000000e+000,1.18100000000000e+001,4.00000000000000e+000
1.00000000000000e+000,7.70000000000000e+001,8.29463092373591e+001,2.43000000000000e+002,3.30000000000000e+001,3.45000000000000e+000,1.15900000000000e+001,1.20000000000000e+001
1.00000000000000e+000,7.80000000000000e+001,7.33731444707156e+001,1.76000000000000e+002,3.95000000000000e+001,3.00000000000000e+000,1.12300000000000e+001,0.00000000000000e+000
1.00000000000000e+000,7.90000000000000e+001,7.98084965775577e+001,2.02000000000000e+002,3.90000000000000e+001,3.10000000000000e+000,1.10000000000000e+001,0.00000000000000e+000
1.00000000000000e+000,8.00000000000000e+001,7.88965030242344e+001,2.24000000000000e+002,3.35000000000000e+001,3.36000000000000e+000,1.21300000000000e+001,1.70000000000000e+001
1.00000000000000e+000,8.10000000000000e+001,8.26232785122732e+001,2.64000000000000e+002,2.75000000000000e+001,3.59000000000000e+000,1.25000000000000e+001,0.00000000000000e+000
1.00000000000000e+000,8.20000000000000e+001,8.13488069051304e+001,2.42000000000000e+002,3.40000000000000e+001,3.13000000000000e+000,1.14700000000000e+001,0.00000000000000e+000
1.00000000000000e+000,8.30000000000000e+001,7.97648102984333e+001,2.31000000000000e+002,3.45000000000000e+001,3.23000000000000e+000,1.14000000000000e+001,0.00000000000000e+000
1.00000000000000e+000,8.40000000000000e+001,8.39955189041778e+001,2.52000000000000e+002,2.90000000000000e+001,3.60000000000000e+000,1.16500000000000e+001,1.00000000000000e+001
1.00000000000000e+000,8.50000000000000e+001,8.34805474376170e+001,2.51000000000000e+002,2.85000000000000e+001,3.54000000000000e+000,1.21000000000000e+001,1.30000000000000e+001
1.00000000000000e+000,8.60000000000000e+001,7.03239283750352e+001,1.89000000000000e+002,3.55000000000000e+001,3.20000000000000e+000,1.07700000000000e+001,2.00000000000000e+000
1.00000000000000e+000,8.70000000000000e+001,9.03233890888906e+001,3.01000000000000e+002,3.10000000000000e+001,3.53000000000000e+000,1.22500000000000e+001,1.10000000000000e+001
1.00000000000000e+000,8.80000000000000e+001,8.07447813744478e+001,2.18000000000000e+002,2.85000000000000e+001,3.47000000000000e+000,1.21900000000000e+001,0.00000000000000e+000
1.00000000000000e+000,8.90000000000000e+001,8.82813414367768e+001,3.14000000000000e+002,2.55000000000000e+001,3.56000000000000e+000,1.23700000000000e+001,1.20000000000000e+001
1.00000000000000e+000,9.00000000000000e+001,8.29863286055713e+001,2.41000000000000e+002,3.00000000000000e+001,3.46000000000000e+000,1.24700000000000e+001,0.00000000000000e+000
1.00000000000000e+000,9.10000000000000e+001,8.30056409747924e+001,2.67000000000000e+002,3.30000000000000e+001,3.31000000000000e+000,1.25600000000000e+001,0.00000000000000e+000
1.00000000000000e+000,9.20000000000000e+001,7.98239142798426e+001,2.21000000000000e+002,3.75000000000000e+001,3.12000000000000e+000,1.00800000000000e+001,9.00000000000000e+000
1.00000000000000e+000,9.30000000000000e+001,8.16101536715011e+001,2.32000000000000e+002,3.20000000000000e+001,3.36000000000000e+000,1.30500000000000e+001,0.00000000000000e+000
1.00000000000000e+000,9.40000000000000e+001,7.61420008414628e+001,2.28000000000000e+002,3.30000000000000e+001,3.09000000000000e+000,1.14600000000000e+001,0.00000000000000e+000
1.00000000000000e+000,9.50000000000000e+001,8.27870537095122e+001,2.71000000000000e+002,3.65000000000000e+001,3.16000000000000e+000,1.17000000000000e+001,3.00000000000000e+000
1.00000000000000e+000,9.60000000000000e+001,7.84216359308868e+001,1.93000000000000e+002,3.30000000000000e+001,3.19000000000000e+000,1.15100000000000e+001,2.00000000000000e+000
1.00000000000000e+000,9.70000000000000e+001,7.63483767961216e+001,1.88000000000000e+002,4.00000000000000e+001,2.92000000000000e+000,1.08800000000000e+001,0.00000000000000e+000
1.00000000000000e+000,9.80000000000000e+001,7.36454065143750e+001,1.79000000000000e+002,3.50000000000000e+001,3.17000000000000e+000,1.17000000000000e+001,0.00000000000000e+000
1.00000000000000e+000,9.90000000000000e+001,7.69214605066092e+001,2.00000000000000e+002,4.55000000000000e+001,3.10000000000000e+000,1.13300000000000e+001,0.00000000000000e+000
1.00000000000000e+000,1.00000000000000e+002,7.89276837810979e+001,2.22000000000000e+002,3.30000000000000e+001,3.21000000000000e+000,1.17700000000000e+001,5.00000000000000e+000
1.00000000000000e+000,1.01000000000000e+002,7.58743786374181e+001,2.05000000000000e+002,3.75000000000000e+001,3.29000000000000e+000,1.15700000000000e+001,9.00000000000000e+000
1.00000000000000e+000,1.02000000000000e+002,7.97945644667899e+001,2.42000000000000e+002,3.15000000000000e+001,3.35000000000000e+000,1.22500000000000e+001,2.00000000000000e+000
1.00000000000000e+000,1.03000000000000e+002,8.53812507391656e+001,2.74000000000000e+002,2.90747600809456e+001,3.31693894941373e+000,1.25277647553633e+001,0.00000000000000e+000
1.00000000000000e+000,1.04000000000000e+002,8.62549795307794e+001,2.66000000000000e+002,2.85000000000000e+001,3.50000000000000e+000,1.28700000000000e+001,1.30000000000000e+001
1.00000000000000e+000,1.05000000000000e+002,7.62663130085082e+001,1.97000000000000e+002,4.05000000000000e+001,3.19000000000000e+000,1.13800000000000e+001,0.00000000000000e+000
1.00000000000000e+000,1.06000000000000e+002,7.58478091666785e+001,2.24000000000000e+002,3.85000000000000e+001,3.15000000000000e+000,1.19900000000000e+001,8.00000000000000e+000
1.00000000000000e+000,1.07000000000000e+002,7.89926803443430e+001,2.44000000000000e+002,3.25000000000000e+001,3.30000000000000e+000,1.12500000000000e+001,0.00000000000000e+000
1.00000000000000e+000,1.08000000000000e+002,7.44293081625290e+001,1.96000000000000e+002,3.10000000000000e+001,3.31000000000000e+000,1.14200000000000e+001,0.00000000000000e+000
1.00000000000000e+000,1.09000000000000e+002,7.84471187571402e+001,2.23000000000000e+002,3.85000000000000e+001,3.15000000000000e+000,1.11900000000000e+001,1.70000000000000e+001
1.00000000000000e+000,1.10000000000000e+002,7.66747547924980e+001,1.71000000000000e+002,4.10000000000000e+001,3.10000000000000e+000,1.09700000000000e+001,1.00000000000000e+000
1.00000000000000e+000,1.11000000000000e+002,8.27577074870528e+001,2.78000000000000e+002,3.00000000000000e+001,3.59000000000000e+000,1.24100000000000e+001,0.00000000000000e+000
1.00000000000000e+000,1.12000000000000e+002,8.43766244269849e+001,2.26000000000000e+002,3.65000000000000e+001,3.40000000000000e+000,1.20500000000000e+001,1.70000000000000e+001
1.00000000000000e+000,1.13000000000000e+002,8.39259326793304e+001,2.27000000000000e+002,3.50000000000000e+001,3.12000000000000e+000,1.12700000000000e+001,1.00000000000000e+000
1.00000000000000e+000,1.14000000000000e+002,7.56337500355467e+001,1.78000000000000e+002,3.45000000000000e+001,3.21000000000000e+000,1.13800000000000e+001,0.00000000000000e+000
1.00000000000000e+000,1.15000000000000e+002,7.56384533466702e+001,2.13000000000000e+002,4.00000000000000e+001,3.12000000000000e+000,1.10600000000000e+001,2.00000000000000e+000
1.00000000000000e+000,1.16000000000000e+002,7.39315616508713e+001,1.83000000000000e+002,3.65000000000000e+001,3.10000000000000e+000,1.15300000000000e+001,0.00000000000000e+000
1.00000000000000e+000,1.17000000000000e+002,8.51351295121563e+001,2.47000000000000e+002,3.00000000000000e+001,3.45000000000000e+000,1.16500000000000e+001,0.00000000000000e+000
1.00000000000000e+000,1.18000000000000e+002,7.09908270717856e+001,2.07000000000000e+002,4.10000000000000e+001,3.15000000000000e+000,1.05700000000000e+001,0.00000000000000e+000
1.00000000000000e+000,1.19000000000000e+002,7.56716038682576e+001,1.85000000000000e+002,4.30000000000000e+001,3.08000000000000e+000,1.16400000000000e+001,5.00000000000000e+000
1.00000000000000e+000,1.20000000000000e+002,8.12787543343402e+001,2.30000000000000e+002,3.45000000000000e+001,3.43000000000000e+000,1.12200000000000e+001,1.20000000000000e+001
1.00000000000000e+000,1.21000000000000e+002,7.86205097236079e+001,2.00000000000000e+002,2.95000000000000e+001,3.50000000000000e+000,1.34200000000000e+001,0.00000000000000e+000
1.00000000000000e+000,1.22000000000000e+002,8.16615251479724e+001,2.27000000000000e+002,2.60000000000000e+001,3.70000000000000e+000,1.20000000000000e+001,0.00000000000000e+000
1.00000000000000e+000,1.23000000000000e+002,7.50147375210097e+001,1.66000000000000e+002,3.20000000000000e+001,3.27000000000000e+000,1.19300000000000e+001,0.00000000000000e+000
1.00000000000000e+000,1.24000000000000e+002,7.25774139723932e+001,1.78000000000000e+002,3.10000000000000e+001,3.34000000000000e+000,1.15000000000000e+001,0.00000000000000e+000
1.00000000000000e+000,1.25000000000000e+002,8.01187793325527e+001,2.30000000000000e+002,3.70000000000000e+001,3.19000000000000e+000,1.07700000000000e+001,0.00000000000000e+000
1.00000000000000e+000,1.26000000000000e+002,8.20084771759893e+001,2.13000000000000e+002,3.95000000000000e+001,3.12000000000000e+000,1.17500000000000e+001,1.30000000000000e+001
1.00000000000000e+000,1.27000000000000e+002,7.29208081151551e+001,1.80000000000000e+002,3.55000000000000e+001,3.15000000000000e+000,1.09700000000000e+001,0.00000000000000e+000
1.00000000000000e+000,1.28000000000000e+002,7.52983641548784e+001,1.94000000000000e+002,3.40000000000000e+001,3.22000000000000e+000,1.14700000000000e+001,2.00000000000000e+000
1.00000000000000e+000,1.29000000000000e+002,7.74599220848850e+001,1.76000000000000e+002,3.30000000000000e+001,3.20000000000000e+000,1.20500000000000e+001,2.00000000000000e+000
1.00000000000000e+000,1.30000000000000e+002,8.19122832760273e+001,2.41000000000000e+002,3.05000000000000e+001,3.47000000000000e+000,1.17500000000000e+001,1.10000000000000e+001
1.00000000000000e+000,1.31000000000000e+002,8.01382570155875e+001,2.09000000000000e+002,2.95000000000000e+001,3.55000000000000e+000,1.32800000000000e+001,0.00000000000000e+000
1.00000000000000e+000,1.32000000000000e+002,8.05240093997739e+001,2.35000000000000e+002,3.40000000000000e+001,3.41000000000000e+000,1.16900000000000e+001,1.00000000000000e+001
1.00000000000000e+000,1.33000000000000e+002,7.10383417775427e+001,1.72000000000000e+002,3.50000000000000e+001,3.22000000000000e+000,1.13000000000000e+001,2.00000000000000e+000
1.00000000000000e+000,1.34000000000000e+002,7.98915869978413e+001,2.15000000000000e+002,3.55000000000000e+001,3.23000000000000e+000,1.12900000000000e+001,0.00000000000000e+000
1.00000000000000e+000,1.35000000000000e+002,7.75099234983855e+001,2.35000000000000e+002,3.75000000000000e+001,3.20000000000000e+000,1.11700000000000e+001,0.00000000000000e+000
1.00000000000000e+000,1.36000000000000e+002,7.81035417419602e+001,1.99000000000000e+002,3.75000000000000e+001,3.20000000000000e+000,1.19600000000000e+001,1.10000000000000e+001
1.00000000000000e+000,1.37000000000000e+002,7.46981858042552e+001,1.87000000000000e+002,3.30000000000000e+001,3.25000000000000e+000,1.19500000000000e+001,0.00000000000000e+000
1.00000000000000e+000,1.38000000000000e+002,8.03981921166006e+001,2.35000000000000e+002,3.05000000000000e+001,3.46000000000000e+000,1.20200000000000e+001,0.00000000000000e+000
1.00000000000000e+000,1.39000000000000e+002,7.65575181716598e+001,1.84000000000000e+002,3.75000000000000e+001,3.19000000000000e+000,1.09700000000000e+001,1.30000000000000e+001
1.00000000000000e+000,1.40000000000000e+002,8.07137014075687e+001,2.43000000000000e+002,3.30000000000000e+001,3.47000000000000e+000,1.20700000000000e+001,4.00000000000000e+000
1.00000000000000e+000,1.41000000000000e+002,8.63362568684170e+001,2.46000000000000e+002,2.80000000000000e+001,3.48000000000000e+000,1.18300000000000e+001,6.00000000000000e+000
1.00000000000000e+000,1.42000000000000e+002,8.06446759682225e+001,2.36000000000000e+002,2.90000000000000e+001,3.30000000000000e+000,1.22500000000000e+001,0.00000000000000e+000
1.00000000000000e+000,1.43000000000000e+002,8.43287303550827e+001,2.47000000000000e+002,3.35000000000000e+001,3.21000000000000e+000,1.13700000000000e+001,0.00000000000000e+000
1.00000000000000e+000,1.44000000000000e+002,7.89117433468229e+001,2.07000000000000e+002,3.05881904707894e+001,3.31129906952891e+000,1.17931314468634e+001,0.00000000000000e+000
1.00000000000000e+000,1.45000000000000e+002,8.54114842208755e+001,2.53000000000000e+002,3.40000000000000e+001,3.19000000000000e+000,1.07300000000000e+001,0.00000000000000e+000
1.00000000000000e+000,1.46000000000000e+002,8.08793466424111e+001,2.50000000000000e+002,2.75000000000000e+001,3.33000000000000e+000,1.13400000000000e+001,2.00000000000000e+000
1.00000000000000e+000,1.47000000000000e+002,7.88921719515271e+001,1.78000000000000e+002,3.30000000000000e+001,3.29000000000000e+000,1.21900000000000e+001,1.00000000000000e+000
1.00000000000000e+000,1.48000000000000e+002,8.39613178658991e+001,2.26000000000000e+002,4.05000000000000e+001,3.28000000000000e+000,1.06800000000000e+001,1.40000000000000e+001
1.00000000000000e+000,1.49000000000000e+002,7.86586616839220e+001,2.21000000000000e+002,3.15000000000000e+001,3.31000000000000e+000,1.12000000000000e+001,0.00000000000000e+000
1.00000000000000e+000,1.50000000000000e+002,8.17202492732555e+001,2.64000000000000e+002,3.25000000000000e+001,3.21000000000000e+000,1.17700000000000e+001,4.00000000000000e+000
1.00000000000000e+000,1.51000000000000e+002,7.99538642651302e+001,2.17000000000000e+002,3.25000000000000e+001,3.29000000000000e+000,1.14400000000000e+001,0.00000000000000e+000
1.00000000000000e+000,1.52000000000000e+002,7.83288124185361e+001,2.58000000000000e+002,2.85000000000000e+001,3.31000000000000e+000,1.07700000000000e+001,1.30000000000000e+001
1.00000000000000e+000,1.53000000000000e+002,8.80911455372837e+001,2.38000000000000e+002,2.70000000000000e+001,3.63000000000000e+000,1.25600000000000e+001,2.00000000000000e+000
1.00000000000000e+000,1.54000000000000e+002,7.74878986491904e+001,1.88000000000000e+002,3.55000000000000e+001,3.10000000000000e+000,1.09300000000000e+001,2.00000000000000e+000
1.00000000000000e+000,1.55000000000000e+002,7.79441097205960e+001,1.94000000000000e+002,3.30000000000000e+001,3.29000000000000e+000,1.14300000000000e+001,0.00000000000000e+000
1.00000000000000e+000,1.56000000000000e+002,7.98818651438483e+001,2.26000000000000e+002,2.95000000000000e+001,3.20000000000000e+000,1.20300000000000e+001,0.00000000000000e+000
1.00000000000000e+000,1.57000000000000e+002,8.34963393073839e+001,2.46000000000000e+002,3.10000000000000e+001,3.37000000000000e+000,1.15800000000000e+001,0.00000000000000e+000
1.00000000000000e+000,1.58000000000000e+002,8.02723230353557e+001,2.22000000000000e+002,3.10000000000000e+001,3.33000000000000e+000,1.21500000000000e+001,1.40000000000000e+001
1.00000000000000e+000,1.59000000000000e+002,7.95659695961115e+001,1.98000000000000e+002,3.75000000000000e+001,3.29000000000000e+000,1.15400000000000e+001,1.30000000000000e+001
