3 1 42 93 2 0 513 -99 3 107 114
3 1 42 94 3 1 562 1 4 106 108
3 1 42 95 2 0 343 1 3 101 92
3 1 42 96 2 1 263 1 1 85 101
3 1 42 97 3 0 628 1 6 96 118
3 1 42 98 2 1 520 0 1 98 117
3 1 42 99 2 1 252 -99 4 92 85
3 1 42 100 -99 1 -99 1 1 97 -99
3 1 42 101 2 1 254 1 5 92 96
3 1 42 102 2 1 502 1 1 99 -99
3 1 42 103 2 1 499 -99 3 104 126
3 1 42 104 2 1 424 -99 1 101 127
3 1 42 105 2 0 464 0 4 104 -99
3 1 42 106 2 1 530 1 2 107 127
3 1 42 107 -99 1 60 1 1 76 76
3 1 42 108 3 0 -99 1 4 108 114
3 1 42 109 2 1 539 1 -99 -99 -99
3 1 42 110 2 1 459 1 1 94 -99
3 1 42 111 2 1 431 1 3 78 115
3 1 42 112 2 0 562 1 1 120 106
3 1 42 113 -99 0 511 0 2 101 -99
3 1 42 114 2 0 462 1 3 91 96
3 1 42 115 2 0 364 1 3 92 91
3 1 42 116 3 0 -99 1 3 96 -99
3 1 42 117 2 1 252 1 3 97 77
3 1 42 118 2 0 459 -99 5 90 106
3 1 42 119 2 0 382 1 1 92 77
3 1 42 120 2 1 450 1 3 99 -99
3 1 42 121 2 1 380 1 3 93 -99
3 1 42 122 3 0 768 1 -99 -99 113
3 1 42 123 2 0 502 0 2 96 76
3 1 42 124 2 0 487 1 1 107 -99
3 1 42 125 2 0 420 1 1 93 95
3 1 42 126 2 0 406 1 4 98 100
3 1 42 127 2 1 490 1 3 104 102
3 1 42 128 2 0 392 1 -99 -99 110
3 1 42 129 2 1 483 1 -99 -99 109
3 1 42 130 1 0 123 1 -99 -99 -99
3 1 42 131 2 0 490 0 -99 -99 -99
3 1 42 132 1 0 340 1 -99 -99 84
3 1 42 133 2 1 511 1 -99 -99 106
3 1 42 134 3 0 -99 0 -99 -99 120
3 1 42 135 2 0 494 1 -99 -99 -99
3 1 42 136 2 1 494 1 -99 -99 -99
3 1 42 137 2 0 226 1 -99 -99 114
3 1 42 138 2 1 403 -99 -99 -99 104
4 1 10 139 2 1 53 1 -99 -99 -99
4 1 10 140 2 1 340 1 4 76 104
4 1 10 141 2 1 546 1 6 97 129
4 1 10 142 -99 0 434 1 3 77 -99
4 1 10 143 2 1 380 -99 3 85 102
4 1 10 144 3 1 597 1 -99 -99 104
4 1 10 145 2 1 359 1 2 93 86
4 1 10 146 1 0 574 1 4 107 111
4 1 10 147 2 1 525 1 4 116 109
4 1 10 148 2 1 565 1 4 97 99
4 1 10 149 2 1 476 1 4 96 108
4 1 10 150 2 1 518 1 1 104 -99
4 1 10 151 -99 1 546 1 6 96 102
4 1 10 152 2 0 455 1 -99 -99 96
4 1 10 153 2 1 417 1 -99 -99 108
4 1 10 154 3 1 574 1 -99 -99 -99
4 1 10 155 2 1 562 1 4 105 -99
4 1 10 156 2 1 509 1 -99 -99 98
4 1 10 157 2 1 -99 -99 -99 -99 -99
4 1 10 158 2 1 555 1 -99 -99 108
4 1 10 159 3 1 637 1 -99 -99 119
6 0 -99 212 -99 1 415 1 2 85 92
6 0 -99 213 2 0 555 1 4 103 106
6 0 -99 214 2 0 567 0 3 115 109
6 0 -99 215 -99 1 518 1 6 110 118
6 0 -99 216 -99 1 502 -99 4 115 125
6 0 -99 217 2 1 387 1 2 92 -99
6 0 -99 218 2 0 394 1 6 86 99
6 0 -99 219 2 1 333 1 1 86 96
6 0 -99 220 2 0 509 -99 3 100 85
6 0 -99 221 2 1 385 1 2 91 109
6 0 -99 222 2 1 60 1 3 85 77
6 0 -99 223 -99 1 555 1 4 -99 112
6 0 -99 224 2 1 422 1 1 96 91
6 0 -99 225 2 1 546 1 3 105 105
6 0 -99 226 2 0 478 1 4 105 111
6 0 -99 227 2 0 422 1 1 86 119
6 0 -99 228 2 0 497 1 5 100 113
6 0 -99 229 2 1 511 1 2 107 105
6 0 -99 230 2 1 523 1 4 92 -99
6 0 -99 231 -99 0 553 1 3 91 106
6 0 -99 232 3 0 595 1 6 107 -99
6 0 -99 233 2 0 359 1 2 100 109
6 0 -99 234 2 0 438 1 3 93 106
6 0 -99 235 2 0 511 1 3 103 101
6 0 -99 236 2 1 466 1 1 85 -99
6 0 -99 237 -99 1 452 1 1 85 93
6 0 -99 238 2 0 490 1 3 105 118
6 0 -99 239 3 0 572 1 3 86 98
6 0 -99 240 3 1 -99 1 3 114 126
6 0 -99 241 3 0 684 1 6 114 118
6 0 -99 242 -99 0 462 1 3 94 -99
6 0 -99 243 2 0 523 1 4 97 102
6 0 -99 244 -99 0 375 1 3 93 109
6 0 -99 245 2 0 427 1 4 85 92
6 0 -99 246 2 1 516 1 2 92 91
7 0 57 247 2 1 487 1 -99 -99 106
7 0 57 248 2 1 448 -99 -99 -99 99
7 0 57 249 2 1 436 1 -99 -99 105
7 0 57 250 2 0 364 1 -99 -99 108
7 0 57 251 1 1 378 1 -99 -99 100
7 0 57 252 2 1 452 0 -99 -99 109
7 0 57 253 2 0 445 0 -99 -99 96
7 0 57 254 2 0 450 -99 -99 -99 109
7 0 57 255 -99 0 -99 1 -99 -99 94
7 0 57 256 2 1 448 1 4 91 98
7 0 57 257 2 1 392 0 -99 -99 113
7 0 57 258 2 1 476 -99 4 86 105
7 0 57 259 -99 1 443 1 3 107 112
7 0 57 260 -99 1 406 1 3 94 91
7 0 57 261 1 0 464 1 -99 -99 106
7 0 57 262 2 0 415 0 -99 -99 106
7 0 57 263 -99 1 408 0 -99 -99 101
7 0 57 264 2 0 469 1 -99 -99 120
7 0 57 265 -99 1 396 -99 -99 -99 86
7 0 57 266 1 0 364 1 3 85 99
7 0 57 267 3 0 -99 -99 2 98 108
7 0 57 268 2 1 471 1 2 77 110
7 0 57 269 2 1 473 1 3 86 118
7 0 57 270 2 1 476 1 4 93 105
7 0 57 271 -99 1 457 1 3 97 104
7 0 57 272 2 1 485 1 4 97 105
7 0 57 273 1 0 392 1 -99 -99 102
7 0 57 274 -99 1 256 1 1 91 113
7 0 57 275 2 1 473 1 4 91 112
7 0 57 276 2 1 -99 0 1 85 106
7 0 57 277 2 1 443 1 2 76 102
7 0 57 278 2 1 506 1 5 111 126
7 0 57 279 2 0 420 1 2 84 95
7 0 57 280 2 0 485 1 -99 -99 127
7 0 57 281 2 1 261 1 -99 -99 92
8 1 47 282 3 0 -99 0 3 115 127
8 1 47 283 -99 1 487 1 6 107 103
8 1 47 284 3 1 -99 -99 4 99 118
8 1 47 285 2 1 562 1 3 107 127
8 1 47 286 3 1 639 1 3 110 119
8 1 47 287 2 0 555 0 3 111 110
8 1 47 288 3 1 588 -99 3 109 119
8 1 47 289 -99 0 518 1 1 90 113
8 1 47 290 3 1 658 1 2 110 109
8 1 47 291 -99 0 485 0 1 99 107
8 1 47 292 2 1 565 0 3 108 118
8 1 47 293 2 0 490 1 3 100 113
8 1 47 294 2 0 539 1 5 111 -99
8 1 47 295 3 1 581 1 3 98 107
8 1 47 296 2 0 544 0 1 93 103
8 1 47 297 2 0 373 0 3 93 97
8 1 47 298 -99 0 186 1 2 86 84
8 1 47 299 2 0 476 1 3 105 119
8 1 47 300 -99 0 499 1 4 92 106
8 1 47 301 3 0 -99 0 4 119 -99
8 1 47 302 -99 1 -99 1 5 115 111
8 1 47 303 2 0 558 0 2 106 111
8 1 47 304 2 1 546 0 2 104 113
8 1 47 305 3 0 583 1 2 120 118
8 1 47 306 3 1 -99 1 3 114 106
8 1 47 307 3 0 562 1 2 97 111
8 1 47 308 3 0 646 0 2 101 118
8 1 47 309 2 0 562 0 5 104 -99
8 1 47 310 3 1 644 1 4 104 112
8 1 47 311 3 1 632 1 2 100 113
8 1 47 312 3 0 614 1 6 102 119
8 1 47 313 3 0 600 1 5 111 118
8 1 47 314 -99 0 604 0 4 114 128
8 1 47 315 3 1 656 0 4 107 126
8 1 47 316 2 1 443 1 5 97 110
8 1 47 317 3 1 562 0 4 105 111
8 1 47 318 2 1 511 1 1 105 111
8 1 47 319 3 1 579 1 5 120 113
8 1 47 320 3 1 593 0 6 104 117
8 1 47 321 2 0 551 0 4 109 107
8 1 47 322 1 0 553 0 2 100 108
8 1 47 323 2 1 511 1 5 79 114
8 1 47 324 3 0 -99 -99 6 114 75
8 1 47 325 -99 0 504 -99 3 103 113
8 1 47 326 -99 1 630 0 6 130 119
9 0 65 327 3 1 621 1 5 121 102
9 0 65 328 1 1 427 0 1 98 -99
9 0 65 329 1 0 457 1 4 93 100
9 0 65 330 -99 0 527 0 5 103 119
9 0 65 331 2 0 513 1 6 96 77
9 0 65 332 2 0 560 -99 4 110 -99
9 0 65 333 2 0 509 1 4 100 110
9 0 65 334 2 1 494 1 5 113 -99
9 0 65 335 3 1 -99 1 3 103 127
9 0 65 336 2 0 464 1 5 105 126
9 0 65 337 3 0 560 1 3 76 -99
9 0 65 338 2 0 527 0 4 107 109
9 0 65 339 -99 0 546 1 3 103 108
9 0 65 340 3 0 618 1 6 112 125
9 0 65 341 2 0 506 1 5 97 98
9 0 65 342 1 1 548 1 3 97 96
9 0 65 343 3 0 574 1 3 101 -99
9 0 65 344 3 1 576 1 6 103 105
9 0 65 345 3 1 611 1 5 105 91
9 0 65 346 -99 0 572 1 4 109 125
10 1 -99 347 3 1 625 -99 1 121 126
10 1 -99 348 3 1 574 0 2 96 110
10 1 -99 349 2 0 480 1 3 109 125
10 1 -99 350 3 1 565 1 2 105 127
10 1 -99 351 3 1 579 0 4 104 106
10 1 -99 352 3 1 574 1 3 103 110
10 1 -99 353 3 0 649 1 3 121 126
10 1 -99 354 3 0 574 1 2 114 113
10 1 -99 355 3 1 651 1 4 104 118
10 1 -99 356 2 1 520 0 3 98 105
10 1 -99 357 -99 1 415 1 3 96 113
10 1 -99 358 3 1 572 0 4 119 118
10 1 -99 359 -99 0 572 1 2 98 110
10 1 -99 360 -99 0 548 -99 6 109 106
10 1 -99 361 -99 1 544 1 4 107 117
10 1 -99 362 2 1 544 1 4 112 125
10 1 -99 363 -99 1 558 1 5 101 128
10 1 -99 364 3 0 576 1 4 104 113
10 1 -99 365 2 0 420 0 4 78 97
10 1 -99 366 2 1 413 1 4 91 103
10 1 -99 367 2 1 389 1 5 102 112
10 1 -99 368 1 1 579 1 3 77 112
10 1 -99 369 2 0 483 1 4 97 108
10 1 -99 370 3 1 593 1 5 108 117
10 1 -99 371 2 1 452 0 3 102 -99
10 1 -99 372 3 0 586 1 4 112 126
10 1 -99 373 2 1 494 1 4 90 111
10 1 -99 374 2 1 546 1 4 92 126
10 1 -99 375 3 0 593 1 2 107 112
11 0 88 376 2 1 485 1 3 99 114
11 0 88 377 2 1 516 1 1 105 110
11 0 88 378 2 0 553 1 -99 -99 112
11 0 88 379 2 0 518 0 4 86 97
11 0 88 380 2 0 548 1 6 104 127
11 0 88 381 2 0 499 1 4 86 100
11 0 88 382 2 1 511 1 4 94 113
11 0 88 383 2 1 516 0 2 91 112
11 0 88 384 -99 1 558 1 1 99 109
11 0 88 385 2 1 492 0 4 86 105
11 0 88 386 2 1 544 1 3 101 119
11 0 88 387 -99 0 562 1 6 97 109
11 0 88 388 2 1 539 1 -99 -99 111
11 0 88 389 2 1 487 1 -99 -99 108
11 0 88 390 1 0 483 1 -99 -99 110
11 0 88 391 2 1 174 1 -99 -99 85
12 1 66 392 3 1 618 1 3 110 108
12 1 66 393 2 1 424 1 4 76 -99
12 1 66 394 3 1 597 1 4 110 113
12 1 66 395 2 1 520 1 3 111 105
12 1 66 396 -99 1 614 1 5 116 108
12 1 66 397 2 0 532 -99 3 97 96
12 1 66 398 -99 1 702 1 5 115 104
12 1 66 399 2 1 273 1 1 86 85
12 1 66 400 2 1 492 1 1 97 92
12 1 66 401 2 1 466 1 2 101 98
12 1 66 402 -99 1 705 1 5 115 108
12 1 66 403 3 1 878 0 5 130 119
12 1 66 404 3 0 609 1 3 108 99
12 1 66 405 2 1 544 1 5 115 -99
12 1 66 406 3 0 -99 1 4 96 102
12 1 66 407 2 1 354 1 -99 -99 108
12 1 66 408 2 0 480 1 1 102 102
12 1 66 409 2 0 469 -99 3 94 -99
12 1 66 410 2 1 567 1 5 104 101
12 1 66 411 -99 0 436 1 4 93 104
12 1 66 412 2 0 513 1 4 95 101
12 1 66 413 2 1 509 1 1 104 114
12 1 66 414 2 1 436 1 4 77 95
12 1 66 415 2 1 544 1 4 100 118
12 1 66 416 3 1 616 0 4 112 125
12 1 66 417 3 1 646 1 5 111 106
12 1 66 418 3 1 644 1 3 104 110
12 1 66 419 2 0 441 1 2 92 96
12 1 66 420 3 1 576 -99 5 99 -99
13 1 31 421 3 1 604 0 4 105 126
13 1 31 422 3 1 583 0 2 99 101
13 1 31 423 2 0 490 0 5 104 -99
13 1 31 424 2 1 452 0 4 87 103
13 1 31 425 1 1 616 -99 3 110 -99
13 1 31 426 2 0 518 0 5 100 118
13 1 31 427 3 1 586 1 5 109 111
13 1 31 428 3 1 576 0 3 92 126
13 1 31 429 3 0 560 0 -99 -99 109
13 1 31 430 3 1 576 1 3 104 120
13 1 31 431 2 1 516 0 4 85 127
13 1 31 432 2 0 499 0 1 92 -99
13 1 31 433 2 0 506 1 3 86 117
13 1 31 434 2 1 551 0 4 104 114
13 1 31 435 3 0 576 0 2 108 101
13 1 31 436 3 0 628 0 3 129 101
13 1 31 437 3 0 625 0 4 97 118
13 1 31 438 3 0 -99 0 3 96 118
13 1 31 439 2 0 532 0 3 92 118
13 1 31 440 2 1 509 1 3 103 111
13 1 31 441 -99 1 544 0 1 86 105
13 1 31 442 2 0 530 1 2 101 109
13 1 31 443 2 0 350 1 1 99 112
13 1 31 444 2 0 450 0 2 100 113
13 1 31 445 2 1 459 0 6 84 104
13 1 31 446 2 0 448 0 5 105 129
13 1 31 447 -99 0 361 0 3 86 92
13 1 31 448 2 0 427 1 1 96 117
13 1 31 449 3 1 -99 1 3 108 113
13 1 31 450 2 1 499 1 4 106 126
13 1 31 451 -99 1 604 0 4 121 126
13 1 31 452 1 0 -99 1 1 76 -99
13 1 31 453 2 1 548 0 4 114 112
13 1 31 454 3 1 644 1 4 107 118
13 1 31 455 2 1 420 1 1 91 86
13 1 31 456 -99 1 562 0 4 102 118
13 1 31 457 1 0 345 -99 3 97 92
13 1 31 458 2 1 504 1 3 109 126
13 1 31 459 2 1 530 1 6 112 125
13 1 31 460 2 1 497 0 4 107 120
13 1 31 461 2 1 462 0 4 86 128
13 1 31 462 2 1 478 1 2 98 113
13 1 31 463 1 0 553 1 -99 -99 107
13 1 31 464 2 0 396 0 6 85 103
13 1 31 465 2 0 537 0 6 85 119
13 1 31 466 2 1 415 1 6 102 117
13 1 31 467 3 1 604 0 2 103 112
13 1 31 468 2 0 450 0 -99 -99 113
13 1 31 469 2 0 518 -99 3 91 106
13 1 31 470 3 0 618 1 5 111 126
13 1 31 471 3 0 644 0 5 107 126
13 1 31 472 2 1 438 1 1 85 108
13 1 31 473 -99 0 611 0 3 104 -99
13 1 31 474 2 1 502 1 2 85 106
13 1 31 475 3 0 635 0 5 99 120
14 1 59 476 2 0 490 1 3 98 106
14 1 59 477 2 0 399 -99 1 102 112
14 1 59 478 2 0 490 1 -99 -99 108
14 1 59 479 2 1 502 1 1 97 112
14 1 59 480 3 0 -99 1 4 114 127
14 1 59 481 2 1 473 1 1 108 106
14 1 59 482 1 0 632 1 4 102 114
14 1 59 483 2 1 403 0 4 85 101
14 1 59 484 2 0 371 1 5 97 117
14 1 59 485 3 0 583 1 4 107 126
14 1 59 486 -99 0 541 0 2 100 127
14 1 59 487 3 1 -99 1 2 98 109
14 1 59 488 2 1 511 1 4 105 94
14 1 59 489 2 1 534 1 1 92 95
14 1 59 490 2 1 417 1 4 95 -99
14 1 59 491 3 1 621 -99 3 96 119
14 1 59 492 -99 1 637 1 3 107 112
14 1 59 493 2 0 502 1 3 104 125
14 1 59 494 2 0 480 1 2 86 105
14 1 59 495 2 1 516 1 3 98 120
14 1 59 496 2 1 565 1 1 90 109
14 1 59 497 2 0 555 1 1 77 119
14 1 59 498 2 1 581 1 3 101 106
14 1 59 499 -99 0 464 1 3 100 91
14 1 59 500 2 1 242 0 3 76 -99
14 1 59 501 1 1 -99 1 2 91 113
14 1 59 502 2 1 441 1 5 87 127
14 1 59 503 2 0 382 1 4 86 119
14 1 59 504 -99 0 443 1 2 97 106
14 1 59 505 2 0 424 1 2 97 111
14 1 59 506 2 0 546 1 -99 -99 126
14 1 59 507 2 0 450 1 -99 -99 99
14 1 59 508 1 1 443 1 -99 -99 111
14 1 59 509 2 0 537 1 -99 -99 103
15 0 62 510 2 1 345 1 4 98 109
15 0 62 511 3 0 723 1 3 116 120
15 0 62 512 -99 1 506 1 2 94 100
15 0 62 513 2 1 473 1 3 96 106
15 0 62 514 2 1 378 1 4 76 85
15 0 62 515 2 1 450 1 3 97 -99
15 0 62 516 2 0 511 1 2 91 110
15 0 62 517 2 1 492 1 4 95 103
15 0 62 518 2 1 553 0 2 112 120
15 0 62 519 -99 1 -99 1 4 113 109
15 0 62 520 -99 0 401 1 4 98 -99
15 0 62 521 -99 1 518 1 1 102 -99
15 0 62 522 2 1 513 1 4 103 106
15 0 62 523 2 0 473 1 6 103 113
15 0 62 524 2 0 478 1 6 100 103
15 0 62 525 -99 1 548 1 4 84 105
15 0 62 526 2 0 343 1 3 87 -99
15 0 62 527 2 1 240 1 2 92 103
15 0 62 528 3 0 588 0 3 99 107
15 0 62 529 2 0 438 1 6 98 102
15 0 62 530 2 1 420 1 4 99 -99
15 0 62 531 2 0 494 1 3 100 119
15 0 62 532 2 0 417 0 6 85 -99
15 0 62 533 2 1 502 1 4 91 101
15 0 62 534 -99 0 518 1 6 114 109
15 0 62 535 2 0 530 1 2 96 105
15 0 62 536 3 0 604 0 6 103 -99
15 0 62 537 2 0 445 1 6 110 128
15 0 62 538 2 1 375 1 3 104 91
15 0 62 539 2 1 322 1 1 91 90
15 0 62 540 2 1 410 1 3 98 86
15 0 62 541 2 1 478 1 5 97 99
15 0 62 542 2 1 497 1 3 100 -99
15 0 62 543 2 0 450 1 6 92 100
15 0 62 544 2 0 490 1 5 86 112
15 0 62 545 2 0 565 0 5 86 117
15 0 62 546 2 0 523 0 4 87 -99
16 1 52 547 3 0 -99 -99 -99 -99 119
16 1 52 548 -99 0 553 0 4 97 -99
16 1 52 549 2 1 504 1 1 119 -99
16 1 52 550 2 1 523 1 6 120 -99
16 1 52 551 -99 1 457 0 3 104 -99
16 1 52 552 2 1 473 1 3 109 119
16 1 52 553 2 1 441 0 4 121 -99
16 1 52 554 2 1 544 0 6 96 -99
16 1 52 555 -99 1 438 1 2 86 -99
16 1 52 556 2 0 518 1 4 101 -99
16 1 52 557 2 1 478 1 4 103 119
16 1 52 558 2 1 513 1 4 103 -99
16 1 52 559 1 1 65 1 1 77 92
16 1 52 560 2 0 537 0 3 90 127
16 1 52 561 2 1 438 1 1 85 -99
16 1 52 562 1 1 511 1 2 111 112
16 1 52 563 1 0 530 1 -99 -99 99
16 1 52 564 2 1 422 1 2 100 -99
16 1 52 565 3 1 686 1 3 115 127
16 1 52 566 2 0 546 1 3 105 -99
16 1 52 567 -99 1 518 1 1 92 -99
16 1 52 568 -99 1 504 1 6 98 -99
16 1 52 569 2 1 394 1 1 103 84
17 1 30 570 1 0 509 1 -99 -99 118
17 1 30 571 2 1 478 1 1 102 125
17 1 30 572 1 0 546 1 4 115 114
17 1 30 573 -99 0 623 -99 4 114 -99
17 1 30 574 2 1 448 1 5 96 -99
17 1 30 575 2 1 387 1 2 109 106
17 1 30 576 3 0 642 -99 4 105 90
17 1 30 577 -99 0 476 1 2 92 119
17 1 30 578 3 1 586 1 4 106 118
17 1 30 579 -99 1 555 1 3 105 120
17 1 30 580 2 1 466 1 6 103 -99
17 1 30 581 1 0 637 0 6 107 119
17 1 30 582 2 0 448 0 5 101 116
17 1 30 583 2 1 546 0 2 98 117
17 1 30 584 1 1 350 0 3 97 113
17 1 30 585 2 1 520 1 3 84 117
17 1 30 586 2 1 541 0 2 108 -99
17 1 30 587 3 0 569 1 1 110 127
17 1 30 588 2 0 555 1 3 98 109
17 1 30 589 2 0 530 0 1 -99 -99
17 1 30 590 3 1 -99 1 5 109 -99
17 1 30 591 1 0 -99 0 -99 -99 108
17 1 30 592 2 1 434 0 4 102 117
17 1 30 593 2 1 378 1 4 98 108
17 1 30 594 3 1 618 0 5 104 118
17 1 30 595 -99 1 607 0 3 92 118
17 1 30 596 1 1 422 1 5 85 101
17 1 30 597 1 0 623 0 5 110 119
17 1 30 598 2 1 560 1 6 113 -99
17 1 30 599 1 0 523 0 1 99 92
17 1 30 600 3 1 625 1 4 114 125
17 1 30 601 2 1 396 0 3 92 116
17 1 30 602 2 0 410 0 -99 -99 98
18 1 36 603 2 1 308 1 3 94 113
18 1 36 604 -99 1 448 -99 3 98 109
18 1 36 605 2 1 445 -99 2 98 86
18 1 36 606 3 1 583 1 5 97 108
18 1 36 607 2 1 441 1 3 91 98
18 1 36 608 -99 1 462 1 3 97 117
18 1 36 609 2 1 487 1 3 91 76
18 1 36 610 2 0 459 -99 4 104 113
18 1 36 611 2 1 511 1 1 98 125
18 1 36 612 2 1 457 1 3 106 108
18 1 36 613 -99 1 579 1 6 112 108
18 1 36 614 -99 1 534 1 5 105 104
18 1 36 615 2 0 539 0 5 107 -99
18 1 36 616 2 1 520 -99 1 105 128
18 1 36 617 3 0 -99 1 4 109 108
18 1 36 618 2 1 473 1 6 103 -99
18 1 36 619 2 0 487 1 4 98 128
18 1 36 620 3 1 625 1 3 105 126
18 1 36 621 2 1 490 1 4 97 119
18 1 36 622 3 1 -99 1 -99 -99 -99
18 1 36 623 2 1 352 1 1 87 87
18 1 36 624 2 0 520 1 5 106 119
18 1 36 625 -99 0 480 1 1 107 113
18 1 36 626 3 1 618 1 6 116 128
18 1 36 627 2 0 572 1 3 114 111
18 1 36 628 3 1 569 1 3 113 118
18 1 36 629 1 1 410 1 1 91 105
18 1 36 630 2 1 567 1 -99 -99 108
19 0 70 631 2 0 523 1 3 87 -99
19 0 70 632 2 0 509 1 3 104 110
19 0 70 633 3 1 590 1 1 86 104
19 0 70 634 3 1 635 1 6 111 103
19 0 70 635 2 0 497 1 4 92 105
19 0 70 636 2 1 546 1 3 114 103
19 0 70 637 2 0 366 1 3 95 91
19 0 70 638 2 1 546 -99 4 111 96
19 0 70 639 2 1 544 1 2 104 104
19 0 70 640 2 1 539 0 4 100 -99
19 0 70 641 2 0 480 0 4 120 114
19 0 70 642 3 1 609 1 6 115 127
19 0 70 643 3 0 656 1 5 129 109
19 0 70 644 1 0 576 0 6 120 106
19 0 70 645 3 0 677 0 6 112 118
19 0 70 646 2 0 560 1 1 110 125
19 0 70 647 2 0 541 1 2 104 -99
19 0 70 648 1 0 616 1 3 107 108
19 0 70 649 2 1 296 1 4 91 102
19 0 70 650 -99 1 520 0 3 105 111
19 0 70 651 2 1 408 1 1 104 91
19 0 70 652 2 0 389 -99 1 93 99
19 0 70 653 -99 1 562 1 4 113 100
19 0 70 654 2 0 544 -99 4 110 118
19 0 70 655 2 0 466 1 5 92 85
19 0 70 656 1 0 464 -99 3 86 119
19 0 70 657 2 1 424 1 3 96 92
20 1 74 658 2 1 420 1 6 106 127
20 1 74 659 2 1 480 1 5 105 126
20 1 74 660 2 0 511 1 3 108 126
20 1 74 661 -99 0 417 1 3 98 114
20 1 74 662 2 1 516 1 4 114 109
20 1 74 663 2 0 473 1 4 104 110
20 1 74 664 2 0 406 1 2 99 126
20 1 74 665 -99 0 457 1 -99 -99 120
20 1 74 666 3 1 558 1 5 104 118
